race_code,date,result,selected,rank,odds,p,ev,hit,payout,lead_min
202608040512,2026-08-04,1-6-4,2-1-5,4,168.5,0.046224562225250634,7.788838734954732,False,0,9.521434133333335
202608040607,2026-08-04,1-6-3,2-1-3,7,113.7,0.03638312255708709,4.136761034740802,False,0,9.661353283333334
202608040611,2026-08-04,4-2-6,4-3-5,8,638.0,0.018895211938313297,12.055145216643883,False,0,8.527539783333333
202608040806,2026-08-04,1-5-3,2-1-5,6,182.3,0.039751252414584284,7.246653315178715,False,0,8.627979016666666
202608040807,2026-08-04,1-3-5,2-1-4,3,242.3,0.055587400796534396,13.468827213000285,False,0,8.549197116666667
202608041002,2026-08-04,1-3-2,4-1-2,10,124.2,0.0334289359614782,4.151873846415593,False,0,9.603651883333333
202608041004,2026-08-04,1-2-4,4-6-1,2,317.9,0.02947269717708748,9.369370432596108,False,0,9.562850749999999
202608041304,2026-08-04,1-2-5,5-6-2,8,400.2,0.01838928476926047,7.35939176465804,False,0,8.577138
202608041907,2026-08-04,6-1-2,1-3-5,8,164.6,0.033808308725156735,5.564847616160798,False,0,8.634589716666666
202608050101,2026-08-05,4-6-3,4-3-6,6,133.0,0.02191752581212272,2.915030933012322,False,0,9.573152633333333
202608050109,2026-08-05,1-6-2,4-1-5,2,158.2,0.029458158991239516,4.660280752414091,False,0,9.5200241
202608050408,2026-08-05,4-1-2,4-3-6,6,268.0,0.025558806292813097,6.84976008647391,False,0,8.539689216666666
202608050411,2026-08-05,1-3-2,2-1-6,9,64.3,0.0336613138081378,2.16442247786326,False,0,9.636441249999999
202608050603,2026-08-05,1-4-6,6-4-1,2,278.2,0.029504090083512634,8.208037861233215,False,0,9.610144
202608050607,2026-08-05,1-2-3,3-2-1,8,71.2,0.03580115958579103,2.5490425625083217,False,0,9.15876775
202608050907,2026-08-05,2-4-1,4-3-6,6,598.4,0.021917540792825266,13.115456410426638,False,0,8.628956383333334
202608051002,2026-08-05,1-2-3,4-1-2,10,116.3,0.03342893525228036,3.887785169840206,False,0,9.65500025
202608051004,2026-08-05,1-2-3,2-1-3,3,175.3,0.05145303375097785,9.019716816546419,False,0,9.536593100000001
202608051006,2026-08-05,1-2-3,1-2-5,10,129.6,0.03212906327893012,4.163926600949344,False,0,9.629623366666667
202608051011,2026-08-05,1-5-6,3-1-2,5,135.8,0.045101483852038146,6.124781507106781,False,0,8.557128733333334
202608051206,2026-08-05,2-1-5,1-4-2,10,116.3,0.031290442221426684,3.6390784303519235,False,0,8.572134400000001
202608051407,2026-08-05,1-3-6,2-1-3,2,146.8,0.0553018160308132,8.118306593323378,False,0,8.596051483333333
202608051907,2026-08-05,1-5-2,3-1-5,5,121.0,0.04275872990625318,5.173806318656634,False,0,8.669131166666666
202608060211,2026-08-06,1-5-6,3-1-5,4,79.8,0.04598869421394568,3.669897798272865,False,0,8.529595966666667
202608060410,2026-08-06,4-2-6,1-2-6,8,80.6,0.03622139773254422,2.919444657243064,False,0,8.546657933333334
202608061207,2026-08-06,2-1-3,1-3-4,4,86.3,0.047856529447316984,4.130018491303455,False,0,8.666305383333334
202608061405,2026-08-06,2-3-4,3-1-5,7,172.4,0.03852401222119319,6.641539706933706,False,0,9.664722566666667
202608061902,2026-08-06,3-1-4,1-3-6,8,144.3,0.03576136227701501,5.160364576573267,False,0,9.529595966666667
202608061906,2026-08-06,1-4-2,2-1-5,4,72.7,0.04845705078735266,3.5228275922405383,False,0,9.638450633333333
202608061911,2026-08-06,3-5-4,3-1-6,9,163.9,0.03323389372095356,5.4470351808642885,False,0,9.554187083333334
202608062405,2026-08-06,4-2-3,1-2-5,6,129.6,0.04472684571494945,5.796599204657448,False,0,9.209141116666666
202608062406,2026-08-06,4-3-6,1-3-5,4,58.1,0.04791735927526553,2.7839985738929274,False,0,8.725757533333333
202608062410,2026-08-06,1-6-5,2-1-3,7,99.5,0.03638312276764402,3.62012071538058,False,0,9.640329333333334
202608070202,2026-08-07,3-5-6,1-4-3,10,341.1,0.03089920335589842,10.539718264696951,False,0,9.375177766666667
202608070206,2026-08-07,1-2-5,3-1-2,6,163.6,0.04193108800797731,6.859925998105088,False,0,9.494351716666667
202608070207,2026-08-07,1-2-5,6-4-1,10,1408.0,0.016272686064566166,22.911941978909162,False,0,8.357649516666667
202608070210,2026-08-07,2-5-4,5-1-4,8,238.5,0.02414895121406209,5.759524864553808,False,0,8.485611116666666
202608070406,2026-08-07,1-3-2,2-1-6,9,111.7,0.0336613373967344,3.759971387215233,False,0,9.623112233333334
202608070410,2026-08-07,1-4-2,2-1-6,9,147.6,0.03596593970879435,5.308572701018046,False,0,8.508934566666666
202608071001,2026-08-07,1-2-3,2-1-6,9,102.4,0.03366131597573151,3.4469187559149064,False,0,9.38914175
202608071006,2026-08-07,2-3-4,2-3-6,9,196.9,0.03630854641853407,7.149152789809359,False,0,9.4425755
202608071007,2026-08-07,2-1-3,2-1-6,10,141.1,0.03341891970048978,4.7154095697391085,False,0,9.496513916666666
202608071206,2026-08-07,2-1-6,3-1-5,2,95.3,0.055293153136333054,5.26943749389254,False,0,8.481419233333334
202608071408,2026-08-07,4-1-2,2-1-5,4,137.5,0.05172045478278138,7.11156253263244,False,0,8.4959192
202608071512,2026-08-07,1-2-3,3-1-5,2,78.8,0.05529314731302593,4.3571000082664435,False,0,9.54788625
202608071707,2026-08-07,2-1-3,6-1-5,10,841.7,0.020363919263057275,17.14031084371531,False,0,8.6053287
202608071901,2026-08-07,2-3-1,3-1-5,2,90.1,0.05529313922452753,4.98191184412993,False,0,9.48221065
202608071905,2026-08-07,1-3-4,2-1-3,4,113.7,0.04785853888661095,5.441515871407665,False,0,9.450791116666666
202608071910,2026-08-07,5-4-1,3-1-4,3,41.0,0.051450859636472404,2.1094852450953687,False,0,8.572987016666668
202608072403,2026-08-07,1-2-4,1-2-5,6,58.9,0.04472674706241024,2.6344054019759633,False,0,9.596952116666667
202608072407,2026-08-07,2-1-3,2-1-4,3,95.5,0.05209342274671375,4.974921872311163,False,0,9.639243783333335
202608080203,2026-08-08,1-2-5,1-4-2,10,217.3,0.03129043896966105,6.7994123881073465,False,0,8.552216766666668
202608080206,2026-08-08,3-1-6,1-4-3,6,123.5,0.04139579942720482,5.112381229259795,False,0,9.6988542
202608080211,2026-08-08,1-4-2,2-1-5,5,118.8,0.04276421962854739,5.0803892918714295,False,0,8.599109466666667
202608080408,2026-08-08,4-6-1,4-3-6,4,252.4,0.03248000185220979,8.197952467497752,False,0,8.600459333333333
202608080506,2026-08-08,3-1-2,1-3-4,3,80.5,0.051495919514462495,4.145421520914231,False,0,9.57941815
202608080512,2026-08-08,1-5-4,3-1-6,9,203.6,0.03323384288497933,6.766410411381792,False,0,8.510566783333333
202608080910,2026-08-08,1-2-3,3-2-5,6,116.0,0.04176290009189461,4.844496410659775,False,0,9.6788397
202608080911,2026-08-08,1-2-3,3-1-2,7,96.4,0.038974487774321886,3.75714062144463,False,0,8.482882333333333
202608080912,2026-08-08,1-2-3,2-1-5,4,53.1,0.04845703304037191,2.5730684544437485,False,0,8.658384100000001
202608081002,2026-08-08,1-2-5,2-1-6,9,89.6,0.03366132122290861,3.0160543815726113,False,0,9.6879741
202608081007,2026-08-08,1-2-5,6-1-5,9,554.4,0.02194084526046957,12.164004612404328,False,0,9.640641433333334
202608081012,2026-08-08,1-3-4,3-2-6,9,181.5,0.03353665610335816,6.086903082759506,False,0,8.305674383333333
202608081504,2026-08-08,2-5-3,3-1-2,6,92.7,0.04193109021668785,3.887012063086964,False,0,9.492882400000001
202608081507,2026-08-08,4-1-5,4-3-5,3,218.5,0.027380230185706036,5.982580295576769,False,0,9.649608216666667
202608081510,2026-08-08,1-3-2,2-1-5,4,49.1,0.04845702718165423,2.379240034619223,False,0,8.662517683333334
202608081512,2026-08-08,1-3-4,2-1-3,5,46.9,0.0445033533482337,2.0872072720321606,False,0,9.604513033333335
202608081910,2026-08-08,1-2-3,2-3-4,4,108.2,0.048297263265983686,5.225763885379435,False,0,8.610417533333333
202608082010,2026-08-08,4-1-6,2-4-1,8,143.6,0.03719345011858983,5.340979437029499,False,0,9.6686102
202608082401,2026-08-08,6-5-3,2-1-4,7,128.2,0.04159902899394915,5.332995517024281,False,0,9.592468533333333
202608082403,2026-08-08,2-3-1,2-3-6,10,519.3,0.03115684486140787,16.179749536529105,False,0,8.571940750000001
202608082407,2026-08-08,1-2-4,2-1-5,4,59.5,0.048457047282223,2.883194313292268,False,0,9.691460000000001
202608090211,2026-08-09,6-1-2,3-1-4,3,65.4,0.05145090320489466,3.3648890696001112,False,0,8.710703800000001
202608090306,2026-08-09,1-2-3,3-1-5,2,56.9,0.0552931410752103,3.146179727179466,False,0,8.658917233333334
202608090504,2026-08-09,5-6-2,1-3-4,3,87.8,0.0514957046673901,4.52132286979685,False,0,8.707433583333334
202608090508,2026-08-09,5-4-1,4-6-2,6,442.8,0.02182785307287655,9.665373340669737,False,0,8.67485345
202608091005,2026-08-09,1-5-2,2-1-4,3,144.4,0.03965797498655526,5.72661158805858,False,0,9.565889449999998
202608091008,2026-08-09,2-4-1,3-1-6,9,132.9,0.03323385260890611,4.416779011723622,False,0,8.503784116666667
202608091009,2026-08-09,1-4-6,2-1-3,5,74.4,0.04450336210573668,3.311050140666809,False,0,8.623038833333334
202608091010,2026-08-09,2-3-1,2-3-4,4,123.5,0.0482973970208676,5.964728532077149,False,0,9.635501183333334
202608091011,2026-08-09,1-3-6,2-1-6,10,65.8,0.03341903326314443,2.1989723887149033,False,0,8.6116695
202608091403,2026-08-09,4-6-3,4-2-5,2,241.9,0.037597290297788646,9.094784523035074,False,0,8.616682266666666
202608091507,2026-08-09,2-1-5,1-5-6,8,172.4,0.03434430411095407,5.920958028728482,False,0,9.640319
202608091605,2026-08-09,3-2-6,2-1-3,5,86.3,0.044503341846690726,3.8406384013694095,False,0,9.622772849999999
202608092002,2026-08-09,1-2-3,3-1-4,3,88.3,0.05145086580924862,4.543111450956653,False,0,8.665315416666665
202608092006,2026-08-09,4-1-6,5-4-1,1,194.6,0.03173583716705872,6.175793912709626,False,0,8.666414216666668
202608092009,2026-08-09,3-1-4,2-1-4,3,139.6,0.05013606040176132,6.99899403208588,False,0,9.562737633333334
202608092303,2026-08-09,4-1-6,4-3-5,3,437.7,0.02737524455461969,11.982144541557037,False,0,9.48877105
202608092305,2026-08-09,3-6-1,1-3-4,5,185.9,0.023628560062578494,4.392549315633342,False,0,8.712044033333333
202608092311,2026-08-09,1-3-5,2-3-1,10,74.7,0.030894910367619554,2.307849804461181,False,0,8.563081216666665
202608092404,2026-08-09,4-3-1,5-6-2,6,1850.0,0.021352037023951245,39.501268494309805,False,0,8.574812549999999
202608100308,2026-08-10,4-1-6,4-2-5,7,161.1,0.020347852037668705,3.278038963268428,False,0,9.680977016666667
202608100502,2026-08-10,1-2-6,1-2-5,6,135.5,0.04472693268163246,6.0604993783611985,False,0,9.563290483333333
202608100804,2026-08-10,1-6-5,2-1-4,3,157.0,0.05558741985004699,8.727224916457377,False,0,8.563290483333333
202608100805,2026-08-10,2-1-5,1-2-4,4,71.9,0.0516889715426023,3.7164370539131055,False,0,9.599055483333332
202608100904,2026-08-10,1-2-3,2-1-6,10,165.5,0.033418894117539684,5.5308269764528175,False,0,9.495760266666668
202608101302,2026-08-10,2-1-3,4-1-2,10,432.4,0.03342893492192233,14.454671460239215,False,0,8.585463866666666
202608101403,2026-08-10,1-4-6,5-4-3,6,177.7,0.021349024618231082,3.793721674659663,False,0,9.584497016666667
202608101501,2026-08-10,3-1-6,1-3-6,8,140.3,0.035761351124274976,5.017317562735779,False,0,9.6554637
202608101601,2026-08-10,5-4-2,5-6-2,10,607.4,0.015847969917976212,9.626056928178752,False,0,8.555002716666667
202608101801,2026-08-10,1-2-4,2-1-6,10,151.8,0.03341893487103884,5.072994313423696,False,0,9.627994616666665
202608102007,2026-08-10,3-1-5,6-4-1,10,763.6,0.01627268841266944,12.425824871914385,False,0,8.594467583333333
202608102008,2026-08-10,3-1-2,2-1-6,9,143.9,0.03596594760079108,5.175499859753836,False,0,8.585199633333334
202608102103,2026-08-10,3-1-5,3-1-6,8,143.3,0.035771198851555455,5.126012795427897,False,0,9.602356033333333
202608102302,2026-08-10,1-3-2,3-1-2,7,75.9,0.038974526927886326,2.958166593826572,False,0,9.56393935
202608102305,2026-08-10,5-4-2,5-6-2,10,200.9,0.01583880248883283,3.1820154200065156,False,0,8.652935883333333
202608102309,2026-08-10,3-1-2,3-2-5,6,64.8,0.04176343304797431,2.706270461508735,False,0,8.598136183333335
202608102406,2026-08-10,4-1-5,4-6-3,7,513.2,0.0202725214318207,10.403857998810384,False,0,8.654341083333332
202608110108,2026-08-11,5-3-1,3-1-5,4,46.6,0.03609409923010491,1.6819850241228889,False,0,9.682323816666667
202608110109,2026-08-11,3-6-1,2-1-3,5,55.0,0.047612325213858296,2.6186778867622063,False,0,9.560473866666666
202608110111,2026-08-11,5-3-1,3-1-2,7,81.6,0.041627182275669,3.3967780736945903,False,0,9.611367116666665
202608110112,2026-08-11,4-2-6,2-1-6,9,210.0,0.03366132735519754,7.068878744591484,False,0,8.570983516666667
202608110410,2026-08-11,2-1-3,3-1-2,6,121.1,0.04193109234851099,5.077855283404681,False,0,8.640757266666666
202608110606,2026-08-11,3-2-6,3-1-4,5,104.4,0.044572562371212536,4.653375511554589,False,0,8.637565666666665
202608110607,2026-08-11,3-5-2,2-3-4,4,332.6,0.048297071307844705,16.06360591698915,False,0,8.667915683333332
202608110706,2026-08-11,6-1-2,2-1-5,3,132.0,0.05209402704206404,6.876411569552453,False,0,9.669543033333333
202608110708,2026-08-11,5-4-1,6-4-1,10,620.1,0.016272695605697843,10.090698545093232,False,0,9.50517095
202608110709,2026-08-11,1-3-4,2-1-3,2,163.6,0.055301826736097265,9.047378854025512,False,0,8.643564483333334
202608110803,2026-08-11,4-6-1,2-3-5,5,198.2,0.04491316860077395,8.901790016673395,False,0,8.644364366666668
202608110805,2026-08-11,2-5-1,1-3-4,5,374.4,0.045124573090124756,16.894640164942707,False,0,8.655833716666667
202608110806,2026-08-11,1-2-3,3-2-1,8,153.3,0.0358010174655459,5.488295977468186,False,0,9.653880566666666
202608110807,2026-08-11,4-2-3,1-4-2,5,187.8,0.045083419384619225,8.46666616043149,False,0,9.618117666666667
202608110809,2026-08-11,3-4-1,2-1-3,2,147.2,0.05911845368557525,8.702236382516677,False,0,9.503025033333333
202608110811,2026-08-11,4-6-2,2-3-1,3,153.9,0.05555339367208982,8.549667286134623,False,0,9.54349105
202608111302,2026-08-11,4-2-5,2-1-6,9,181.8,0.03208752185743438,5.833511473681571,False,0,9.671144766666666
202608111304,2026-08-11,2-1-4,4-3-5,4,471.2,0.025444306886011056,11.989357404688409,False,0,9.547888866666666
202608111305,2026-08-11,1-2-4,4-3-5,5,575.4,0.023610219453109628,13.58532027331928,False,0,9.569244866666667
202608111504,2026-08-11,1-3-5,2-1-5,4,153.1,0.04845701730906814,7.418769350018332,False,0,8.497978033333334
202608111507,2026-08-11,1-4-6,4-6-3,7,221.6,0.020253603434646043,4.488198521117563,False,0,9.648674216666667
202608111606,2026-08-11,4-3-1,5-4-1,1,259.1,0.031735884895894954,8.222767776526384,False,0,8.5234428
202608111904,2026-08-11,1-2-3,1-2-5,6,63.9,0.044726736135891024,2.8580384390834364,False,0,8.583255133333333
202608112106,2026-08-11,2-3-6,1-5-4,3,130.3,0.0494425994102541,6.44237070315611,False,0,8.6227835
202608120104,2026-08-12,1-2-3,1-3-2,2,70.0,0.059483804447364924,4.1638663113155445,False,0,9.532405183333333
202608120109,2026-08-12,1-4-3,3-1-4,4,179.1,0.04662904135117072,8.351261305994676,False,0,9.515150466666666
202608120303,2026-08-12,5-2-1,1-2-5,6,79.4,0.04472672925036977,3.5513023024793604,False,0,9.553622633333333
202608120304,2026-08-12,2-4-3,4-3-6,10,263.5,0.015620682079962027,4.116049728069994,False,0,8.5761392
202608120305,2026-08-12,1-6-2,3-1-2,5,126.5,0.04510148868295036,5.7053383183932205,False,0,9.613846933333333
202608120404,2026-08-12,3-1-6,1-3-4,3,106.5,0.05149573034034925,5.484295281247196,False,0,9.666880716666666
202608120408,2026-08-12,1-4-3,3-1-4,4,65.1,0.044169599735771704,2.8754409427987375,False,0,8.56096835
202608120411,2026-08-12,1-3-6,5-1-6,6,319.8,0.02675907661857823,8.557552702621319,False,0,9.4938369
202608120609,2026-08-12,1-2-3,1-2-6,8,43.4,0.03867422375520876,1.67846131097606,False,0,8.528367716666667
202608120704,2026-08-12,3-2-6,3-1-4,5,126.1,0.04457262178897605,5.620607607589879,False,0,8.549554316666667
202608120708,2026-08-12,4-1-5,4-3-6,6,114.0,0.021917544528888357,2.4986000762932727,False,0,9.62572125
202608120711,2026-08-12,1-2-3,2-1-5,4,214.8,0.04845702184081366,10.408568291406775,False,0,9.614578349999999
202608120712,2026-08-12,1-3-2,2-1-5,4,103.9,0.05172042150627919,5.373751794502408,False,0,9.592771133333335
202608120801,2026-08-12,1-3-2,3-1-2,6,59.1,0.04193109596907614,2.4781277717724,False,0,9.608596716666666
202608121301,2026-08-12,2-1-3,4-3-6,10,523.9,0.015620627379101432,8.18364668391124,False,0,8.5199173
202608121304,2026-08-12,1-3-2,3-1-5,2,98.6,0.05529314105327019,5.45190370785244,False,0,8.663023066666666
202608121306,2026-08-12,6-5-3,3-1-4,2,100.0,0.05529951040610643,5.529951040610643,False,0,8.62258965
202608121601,2026-08-12,1-4-5,4-6-5,1,786.7,0.02926531765603752,23.023025400004716,False,0,8.594558000000001
202608121605,2026-08-12,1-5-6,2-1-5,5,108.9,0.04571287469645145,4.978132054443564,False,0,9.558148916666665
202608121904,2026-08-12,4-5-2,3-1-2,7,89.1,0.03897449795466486,3.4726277677606388,False,0,8.629220383333335
202608121909,2026-08-12,3-1-5,2-1-3,5,63.9,0.04450335295700661,2.843764253952722,False,0,8.672888866666666
202608122304,2026-08-12,3-1-5,2-1-6,8,350.4,0.03623009032002801,12.695023648137814,False,0,9.587627866666667
202608132303,2026-08-13,1-3-2,1-3-6,8,119.7,0.038284055032438515,4.582601387382891,False,0,9.62830545
202608132311,2026-08-13,1-3-2,2-1-5,2,71.3,0.05972666004777803,4.258510861406574,False,0,5.650066716666667
202608140201,2026-08-14,2-1-3,3-1-2,8,81.7,0.036081621695080904,2.94786849248811,False,0,8.538264366666668
202608140402,2026-08-14,4-5-1,2-1-4,3,89.8,0.04750086102212096,4.265577319786463,False,0,9.491872516666666
202608140403,2026-08-14,2-3-1,2-1-6,10,474.0,0.033418921506206296,15.840568793941785,False,0,9.52302635
202608140405,2026-08-14,5-1-6,3-1-4,3,126.4,0.051450885850373246,6.503391971487178,False,0,8.55665745
202608140406,2026-08-14,1-2-3,3-1-4,5,43.7,0.044572659401299196,1.947825215836775,False,0,9.465480666666668
202608140408,2026-08-14,1-6-4,2-1-4,3,97.3,0.039658004801790256,3.858723867214192,False,0,8.607726116666667
202608140409,2026-08-14,1-6-4,3-1-2,7,72.9,0.03897446392730297,2.8412384203003866,False,0,8.53178065
202608140412,2026-08-14,1-2-5,3-1-4,3,83.6,0.05501719459540446,4.599437468175813,False,0,9.535115916666665
202608140703,2026-08-14,2-1-6,1-2-5,6,81.4,0.0447267305431744,3.6407558662143966,False,0,8.394675166666667
202608140710,2026-08-14,1-4-6,4-3-5,3,343.4,0.027380218832219947,9.402367146984329,False,0,9.430658099999999
202608140804,2026-08-14,1-6-2,1-4-2,8,208.4,0.036254470778917615,7.555431710326431,False,0,9.481550499999999
202608140807,2026-08-14,4-5-6,4-3-5,3,321.2,0.027375261477711275,8.792933986640861,False,0,8.451570566666666
202608140810,2026-08-14,3-1-4,3-1-6,9,142.6,0.035584828540197434,5.074396549832154,False,0,8.540698183333335
202608140812,2026-08-14,1-2-3,4-1-2,10,530.6,0.03342892824178084,17.737389325088916,False,0,8.474466183333332
202608141005,2026-08-14,1-3-5,2-1-3,3,82.2,0.05145300851223364,4.229437299705605,False,0,9.594415666666666
202608141203,2026-08-14,2-4-1,2-3-6,9,125.4,0.03630883462681876,4.553127862203073,False,0,9.219864566666667
202608141206,2026-08-14,4-1-2,4-1-5,10,67.6,0.030082490290142483,2.033576343613632,False,0,9.5877417
202608141210,2026-08-14,4-1-3,3-1-4,4,122.9,0.03685549753073111,4.529540646526854,False,0,9.505939933333334
202608141302,2026-08-14,2-4-3,4-3-6,10,725.5,0.015620700177386383,11.332817978693821,False,0,8.606083816666667
202608141312,2026-08-14,1-2-3,2-1-6,9,151.3,0.03366132266643858,5.092958119432157,False,0,8.560942716666666
202608141706,2026-08-14,1-2-5,1-2-5,6,109.9,0.04472673531477868,4.915468211094177,True,7500.0,8.436215283333333
202608141906,2026-08-14,1-4-2,3-1-4,4,154.0,0.046629118463137165,7.180884243323123,False,0,9.455656416666667
202608142203,2026-08-14,3-4-6,1-3-5,7,90.6,0.038468098655914246,3.4852097382258305,False,0,9.547556233333333
202608142205,2026-08-14,2-1-4,1-2-5,6,88.3,0.044726791488949945,3.94937568847428,False,0,9.432557416666667
202608142206,2026-08-14,2-1-3,3-1-5,2,86.8,0.05529315735834782,4.79944605870459,False,0,9.5079298
202608142207,2026-08-14,1-2-4,3-1-4,5,44.8,0.04457269922318196,1.9968569251985517,False,0,9.580527499999999
202608142209,2026-08-14,1-3-4,3-1-6,9,149.8,0.03323385127732268,4.978430921342938,False,0,9.604794450000002
202608150108,2026-08-15,4-2-5,4-2-6,10,222.7,0.016273582828164226,3.624126895832173,False,0,9.612622583333332
202608150408,2026-08-15,4-2-1,2-1-5,4,120.4,0.04845702349539361,5.834225628845391,False,0,8.688642716666667
202608150502,2026-08-15,4-2-5,5-6-3,9,473.4,0.017065680108714353,8.078892963465375,False,0,8.523862466666667
202608150507,2026-08-15,2-1-3,2-1-3,5,50.0,0.04761229352956728,2.380614676478364,True,2870.0,8.5319983
202608150512,2026-08-15,5-1-6,2-1-3,2,114.6,0.05530179964517872,6.337586239337481,False,0,8.502798583333334
202608150601,2026-08-15,1-4-3,3-1-4,1,95.8,0.05941798921794915,5.692243367079528,False,0,8.669239783333333
202608150608,2026-08-15,4-1-5,5-6-3,7,311.2,0.019922342963550877,6.199833130257033,False,0,8.465047016666666
202608150704,2026-08-15,1-2-5,1-5-6,8,122.2,0.034344292052148756,4.196872488772578,False,0,9.478164116666667
202608150705,2026-08-15,5-6-3,4-6-3,2,362.5,0.02806164238235128,10.17234536360234,False,0,8.585431199999999
202608150706,2026-08-15,6-1-3,4-6-2,4,358.2,0.02418175959014645,8.661906285190458,False,0,9.492621750000001
202608150711,2026-08-15,1-2-3,3-1-6,9,137.3,0.03323386620644403,4.5630098301447655,False,0,8.43017895
202608150802,2026-08-15,1-3-2,4-1-2,10,691.6,0.03342895386342272,23.119464491943155,False,0,9.1953553
202608150806,2026-08-15,1-4-3,2-4-1,8,154.1,0.03719345695499471,5.731511716764684,False,0,8.507378033333334
202608150809,2026-08-15,1-4-2,1-3-6,6,124.1,0.04144212207621921,5.142967349658804,False,0,8.479148483333335
202608151002,2026-08-15,1-2-3,1-2-6,6,152.8,0.0419344887660565,6.407589883453434,False,0,9.421388616666666
202608151006,2026-08-15,3-1-2,3-1-5,2,71.8,0.05529315874811148,3.970048798114404,False,0,9.605166583333332
202608151107,2026-08-15,3-1-5,4-5-2,2,115.1,0.028722213051399444,3.3059267222160758,False,0,9.533259166666666
202608151202,2026-08-15,2-1-3,1-2-4,4,65.6,0.051689113085448025,3.39080581840539,False,0,9.39335025
202608151205,2026-08-15,1-6-4,4-6-3,2,822.1,0.028061630729922647,23.06946662306941,False,0,9.434397983333334
202608151207,2026-08-15,3-4-5,2-1-4,3,82.6,0.05013605812876732,4.141238401436181,False,0,8.612995016666668
202608151809,2026-08-15,3-1-6,1-4-3,10,163.4,0.030899176037462877,5.048925364521434,False,0,9.501358383333333
202608151811,2026-08-15,1-3-4,2-1-5,4,129.7,0.04845703735731446,6.284877745243684,False,0,8.567047783333333
202608151904,2026-08-15,1-2-4,4-2-5,2,267.4,0.03762441843823296,10.060769490383493,False,0,8.642478516666667
202608152110,2026-08-15,4-5-6,2-1-5,4,102.0,0.0484570313851512,4.942617201285422,False,0,9.553265000000001
202608152212,2026-08-15,1-5-2,5-4-3,3,211.1,0.026675785975864143,5.6312584195049205,False,0,8.53691935
202608160112,2026-08-16,2-1-4,3-1-6,9,108.2,0.033233863359286187,3.5959040154747655,False,0,8.429668816666666
202608160212,2026-08-16,4-5-6,3-1-5,2,67.1,0.055293144019851095,3.710169963732008,False,0,9.303147950000001
202608160505,2026-08-16,3-1-6,1-3-5,4,93.9,0.047917597232147,4.4994623800986036,False,0,8.523477033333332
202608160506,2026-08-16,3-2-5,1-3-4,3,95.2,0.0514957155107936,4.902392116627551,False,0,9.648942816666667
202608160612,2026-08-16,1-3-5,2-3-4,7,242.3,0.042001270131562664,10.176907752877634,False,0,9.411343016666667
202608160707,2026-08-16,1-2-4,6-4-1,10,587.5,0.01627268975411244,9.560205230541058,False,0,8.578487166666667
202608160903,2026-08-16,4-6-1,5-4-2,6,371.7,0.021348013299639375,7.935056543475955,False,0,9.61098625
202608160912,2026-08-16,1-2-4,3-1-2,6,208.7,0.04193108656841656,8.751017766828536,False,0,8.599588216666666
202608161002,2026-08-16,1-5-4,3-1-2,6,82.1,0.041931088565388394,3.442542371218387,False,0,9.59061505
202608161009,2026-08-16,3-2-4,1-2-3,2,43.1,0.055641155490922044,2.3981338016587403,False,0,9.465728133333332
202608161106,2026-08-16,1-3-4,2-1-4,3,63.8,0.05013607014290244,3.1986812751171754,False,0,9.625187983333332
202608161111,2026-08-16,1-4-3,3-4-1,10,200.8,0.0300857458613195,6.041217768952956,False,0,9.495884983333333
202608161201,2026-08-16,1-2-5,2-1-4,3,138.2,0.052093430694124664,7.199312121928028,False,0,9.439699866666666
202608161210,2026-08-16,1-4-5,2-1-3,2,177.1,0.055301799050108916,9.793948611774288,False,0,9.532828783333334
202608161408,2026-08-16,2-1-5,3-1-2,7,61.6,0.04162720226419161,2.5642356594742033,False,0,8.519219383333333
202608161702,2026-08-16,4-3-6,3-1-5,1,103.9,0.059411216163648285,6.172825359403057,False,0,9.3592161
202608161807,2026-08-16,1-2-3,1-2-5,6,187.2,0.04472684393557266,8.372865184739203,False,0,9.517457866666666
202608162203,2026-08-16,1-3-2,2-1-3,5,42.2,0.044503343055781845,1.878041076953994,False,0,8.43313725
202608162205,2026-08-16,4-3-1,2-1-6,10,192.1,0.03341888053766893,6.419766951286201,False,0,9.542758566666667
202608162211,2026-08-16,1-3-4,2-1-5,4,74.6,0.04845703555740861,3.614894852582682,False,0,9.586971516666667
202608170204,2026-08-17,4-5-6,3-1-2,6,200.9,0.04193110379973755,8.423958753367275,False,0,9.370653766666667
202608170504,2026-08-17,3-2-5,1-2-4,4,119.0,0.05168919147428191,6.151013785439547,False,0,9.459420716666667
202608170505,2026-08-17,2-1-6,3-1-2,7,161.8,0.03897445705036552,6.306067150749142,False,0,8.439323883333333
202608170511,2026-08-17,1-2-3,3-1-2,7,94.3,0.038974492000046136,3.6752945956043503,False,0,8.505942733333333
202608170903,2026-08-17,4-1-6,3-1-5,2,109.4,0.05529314832929626,6.04907042722501,False,0,9.367183366666666
202608170905,2026-08-17,1-2-4,3-1-5,2,145.5,0.05529314969897731,8.045153281201198,False,0,9.400788383333333
202608171107,2026-08-17,1-4-2,1-4-3,6,224.7,0.044297743764698354,9.95370302392772,False,0,9.363654216666667
202608171204,2026-08-17,1-5-2,1-5-6,8,96.2,0.03434428375167154,3.3039200969108022,False,0,8.557340916666668
202608171209,2026-08-17,1-3-2,4-1-2,10,167.0,0.03342893069617111,5.582631426260575,False,0,9.441157266666666
